,User,Pesan,Jam,Tanggal
870,Fajar Oktavaria,Gambar : blob:https://web.telegram.org/f84f68d6-7a4d-4cca-9e07-387ae49987b7,10:11:16 AM,Friday March 26 2021
871,Jafar Sim,"Membalas : Udah 2x tik tok mas:pray::pray::pray:
Naaah kalau bapak Aho ini spesialist CENT, mohon banyak banyak kasih masukan tentang CENT yaa",10:10:56 AM,Friday March 26 2021
872,Ardiyan Bagas,MIKA masih bisa bikin higher high gak ya? Masih sangkut d 2900,10:09:46 AM,Friday March 26 2021
873,Rui :rocket:🛩:speedboat::dancer:🏽,:rocket::rocket:🛩🛩:speedboat::speedboat::dancer:🏽:dancer:🏽,10:08:02 AM,Friday March 26 2021
874,Johny,"Membalas : ARA kan CENT :rocket:
TELCO


Market chatter 

CENT is the buyer for ISAT 4k tower, heard buying at around USD740mn. This is a very good pricing as we are expecting at around USD570-600mn tower sales value.

+ Positive for ISAT as it strengthens the balance sheet and ample of capital for future spectrum acquisition/capex

+ Pressure to EXCL as the competition is tighter

+ CENT announced their plan for RI, targeting to issue 34bn shares",10:06:45 AM,Friday March 26 2021
875,Fajar Oktavaria,"Membalas : bvic mantap. yok masuk, sblm ketnggalan
tinggalin saya aja gapapa kok:sweat_smile::sweat_smile:",10:06:36 AM,Friday March 26 2021
876,Aho Lie,"Membalas : ARA kan CENT :rocket:
Udah 2x tik tok mas:pray::pray::pray:",10:05:25 AM,Friday March 26 2021
877,Shimano Aditya,"Membalas : Iya konfirmasi breakout minggu ke 6, konsolidasi sampe max 5 minggu
Iyaa kak 3-5 minggu",10:04:55 AM,Friday March 26 2021
878,Kaanz✓,"Membalas : Bisa jadi dibawa ke 5 minggu sih, minggu ini minggu ke 4
Iya konfirmasi breakout minggu ke 6, konsolidasi sampe max 5 minggu",10:04:38 AM,Friday March 26 2021
879,Ardiyan Bagas,ARA kan CENT :rocket:,10:04:34 AM,Friday March 26 2021
880,R,"bvic mantap. yok masuk, sblm ketnggalan",10:02:21 AM,Friday March 26 2021
881,Jafar Sim,"Membalas : bisa juga 6-7-8-9 🤪
Tulisan suhu master Billy 🚀🚀🚀 agak mencurigakan kalau ada tulisan wiim nya spti orang kalau baru pertama kali ketemu cici guru @RuiAuxilia grogi salfok 🤣🤣🤣agro aja agro ajaaa skrg 1055",10:01:20 AM,Friday March 26 2021
882,Shimano Aditya,"Membalas : bisa juga 6-7-8-9 🤪
Wkwkwkwkwkwk",10:00:20 AM,Friday March 26 2021
883,Fadli,"Membalas : bisa juga 6-7-8-9 🤪
wkekekkee",10:00:04 AM,Friday March 26 2021
884,Billy,"Membalas : Bisa jadi dibawa ke 5 minggu sih, minggu ini minggu ke 4
bisa juga 6-7-8-9 🤪",9:59:45 AM,Friday March 26 2021
885,Shimano Aditya,"Membalas : Masih ada pekan depan Ardiyan timeframe untuk melihat HTF pake weekly
Bisa jadi dibawa ke 5 minggu sih, minggu ini minggu ke 4",9:57:53 AM,Friday March 26 2021
886,Aho Lie,"Membalas : ya memang semua pada dasarnya support, resist dan volume pak. pattern sih mungkin bisa dibilang fitur tambahan yg mempercantik y
Ia krn pola jgn kan harian begitu ada berita jrlek semua kacau:pray::pray::pray:",9:57:48 AM,Friday March 26 2021
887,Em Mulyana,https://t.me/cnbcid/139533,9:57:05 AM,Friday March 26 2021
888,Virgaust,"ya memang semua pada dasarnya support, resist dan volume pak.
pattern sih mungkin bisa dibilang fitur tambahan yg mempercantik ya.
toh di pattern pun tetap selalu ada support dan resistnya sih",9:56:53 AM,Friday March 26 2021
889,Kaanz✓,"Membalas : Confirm mya hari ini kan? 🤫
Masih ada pekan depan

Ardiyan timeframe untuk melihat HTF pake weekly",9:55:50 AM,Friday March 26 2021
890,Ardiyan Bagas,"Membalas : @wealth88 nih kak ada calon HTF lagi kalau tertarik :+1:🏽 tp kalau mau entry saran saya ya memang nunggu hTFnya confirm dulu
Htf itu di timeframe brp ya ci?",9:55:00 AM,Friday March 26 2021
891,Aho Lie,Krn news sangat mempengaruhi pasar:pray::pray:,9:54:28 AM,Friday March 26 2021
892,Shimano Aditya,"Membalas : WIIM nya masih ada:joy:
Confirm mya hari ini kan? 🤫",9:54:25 AM,Friday March 26 2021
893,Fajar Oktavaria,"Membalas : WIIM nya masih ada:joy:
cape cape ngantri di bawah tapi disebut lagi :see_no_evil::see_no_evil:",9:53:54 AM,Friday March 26 2021
894,Aho Lie,Maaf para suhu:pray::pray::pray:klo nurut saya yg paling akurat support resis aja terbukti akurat klo pola bisa berubah kapan aja sori......,9:53:27 AM,Friday March 26 2021
895,Sinatra,"Membalas : jgn disebut2 :sob::sob: nanti rame, khusus orang sabar wkwkw
saya masih setia menunggu LK nya keluar...",9:53:06 AM,Friday March 26 2021
896,Virgaust,"Membalas : jgn disebut2 :sob::sob: nanti rame, khusus orang sabar wkwkw
koh Billy muncul di komen WIIM ini udah menjadi selling point tertentu. nilai Plus :joy:",9:52:47 AM,Friday March 26 2021
897,Kaanz✓,"Membalas : jgn disebut2 :sob::sob: nanti rame, khusus orang sabar wkwkw
🤭 ups:joy:",9:52:38 AM,Friday March 26 2021
898,Billy,"Membalas : WIIM nya masih ada:joy:
jgn disebut2 :sob::sob: nanti rame, khusus orang sabar wkwkw",9:52:02 AM,Friday March 26 2021
899,Vivi Sari,Htf tuh apa ya,9:51:35 AM,Friday March 26 2021
900,Kaanz✓,CENT nya kek nya juga potensi HTF?,9:50:58 AM,Friday March 26 2021
901,Jafar Sim,"Membalas : @wealth88 nih kak ada calon HTF lagi kalau tertarik :+1:🏽 tp kalau mau entry saran saya ya memang nunggu hTFnya confirm dulu
Wiim jadwalnya di april 5 ya cici guru? Nah itulah anak jurusan KA pak @Virgaust , jangan kaget 🤣🤣🤣",9:50:36 AM,Friday March 26 2021
902,Rui :rocket:🛩:speedboat::dancer:🏽,"Membalas : WIIM nya masih ada:joy:
@wealth88 nih kak ada calon HTF lagi kalau tertarik :+1:🏽 tp kalau mau entry saran saya ya memang nunggu hTFnya confirm dulu",9:49:34 AM,Friday March 26 2021
903,Virgaust,"Membalas : Siaapp berarti pola htf gagal, saya jalan jalan liat liat cuci mata dulu aja baru shopping,, yang agro yang agro 1060 1060 benta
ini gimana pak jualannya :joy:
bapak nawarin 1060, tpi otw nya ke 1030.
ini ngajak amal bareng2 hahahah",9:49:14 AM,Friday March 26 2021
904,R,ARA kan BVIC,9:48:58 AM,Friday March 26 2021
905,Jafar Sim,"Membalas : Iya, ga HTF bukan berarti ga naik ... saya komen kak @wealth88 karena dari kemarin semangat sekali biar HTF di DMMX
Siaapp berarti pola htf gagal, saya jalan jalan liat liat cuci mata dulu aja baru shopping,, yang agro yang agro 1060 1060 bentar lagi jalan bentar lagi jalan (mungkin) otw 1030 ayok ayok",9:47:56 AM,Friday March 26 2021
906,Kaanz✓,WIIM nya masih ada:joy:,9:46:57 AM,Friday March 26 2021
907,Rui :rocket:🛩:speedboat::dancer:🏽,"Membalas : it's ok lah gak HTF juga. asal base nya kuat, apapun bisa terjadi kyk waktu itu IMAS gagal confirm pattern, tpi volume masih
Iya, ga HTF bukan berarti ga naik ... saya komen kak @wealth88 karena dari kemarin semangat sekali biar HTF di DMMX  :blush:",9:46:30 AM,Friday March 26 2021
908,Virgaust,"it's ok lah gak HTF juga.
asal base nya kuat, apapun bisa terjadi :joy:
kyk waktu itu IMAS gagal confirm pattern, tpi volume masih kecil. cuma delay 1 minggu sebelum :rocket::rocket::rocket:",9:45:12 AM,Friday March 26 2021
909,Nawir,Antam goooo🤣🤣🤣,9:43:02 AM,Friday March 26 2021
910,Arif Robani,Mari masih alot ya ke 270,9:42:54 AM,Friday March 26 2021
911,Kaanz✓,TT sudah di resistance nih 17k bisa breakout ga nih? Dari kemarin false break mulu:joy:,9:39:09 AM,Friday March 26 2021
912,Dimas Prakoso,"Membalas : Drkmren bapak kayaknya chatnya haka a b c mulu analisa gada. Kalo ky gitu cocoknya di channel sebelah pak bkn disini 🤫
Ditambahin araaakkaann ndaaarrr :rocket: harusnya :joy:",9:38:00 AM,Friday March 26 2021
913,Fajar Oktavaria,"Membalas : Drkmren bapak kayaknya chatnya haka a b c mulu analisa gada. Kalo ky gitu cocoknya di channel sebelah pak bkn disini 🤫
dulu issp sekarang wmuu ya, masalahnya kalo wmuu saya bingung juga analisanya baru ipo bulan kemarin :see_no_evil::see_no_evil:",9:37:46 AM,Friday March 26 2021
914,Vincent,"Membalas : Haka WMUU
Drkmren bapak kayaknya chatnya haka a b c mulu analisa gada. Kalo ky gitu cocoknya di channel sebelah pak bkn disini 🤫",9:34:12 AM,Friday March 26 2021
915,Humam,"Membalas : Haka WMUU
jangan lupa roketnya bang",9:34:03 AM,Friday March 26 2021
916,Fajar Oktavaria,"Membalas : Photo
berat ga ngeliat indeksnya itu kalo saya hu, tapi mau saya coba sekuat saya dulu :sweat_smile:",9:33:30 AM,Friday March 26 2021
917,John Venus,Haka WMUU,9:32:53 AM,Friday March 26 2021
918,Rui :rocket:🛩:speedboat::dancer:🏽,"Membalas : Photo
Already doing it om Minervini, less distraction   :+1:🏽:+1:🏽 ... dan kayanya kudu tutup chat telegram juga :laughing:",9:32:35 AM,Friday March 26 2021
919,Billy,Gambar : blob:https://web.telegram.org/fad98a38-0832-4f3d-8b22-a2c1a4a9d238,9:30:33 AM,Friday March 26 2021
920,Jafar Sim,"Membalas : Volumenya juga mesti besar bukannya pak ?
Oiya ga usa dibahas lagi deh, kita bahas agro aja yuuukkk gaaeess,, gpp ga htf juga, chart daily dan weekly sudah menunjukkan candle reversal hari ini cmiiw cici guru :bow:",9:30:01 AM,Friday March 26 2021
921,Rui :rocket:🛩:speedboat::dancer:🏽,"Membalas : Photo
Tapi kayanya kudu ARA ini biar jebol resisten 496nya biar HTF kak 🤔",9:28:48 AM,Friday March 26 2021
922,Jafar Sim,"Membalas : Volumenya juga mesti besar bukannya pak ?
Nope, tudei masih masa konsolidasi volume harus rendah, senin baru meroket dengan volume besar, saya pasang buy 408 all in ga dapat  nih stress saya :sweat_smile:",9:28:22 AM,Friday March 26 2021
923,Fajri Yusuf,"Membalas : Photo
Volumenya juga mesti besar bukannya pak ?
",9:26:37 AM,Friday March 26 2021
924,Jafar Sim,"Membalas : pak, biarkan saja senyap :joy:
Oh iya ya :joy::yum: woke deh agro aja ayok ayok agro skrg 1060 feeling saya hari ini agro closing di 1030 
1030-1134-1208-1290 siapa mau serokk 1060 1060 ayok ayok",9:26:16 AM,Friday March 26 2021
925,Hendro Masori,"10 jadi 20. Kalau dijual 10 ya tinggal 10 dong
Membalas : Sekuritas SP ya pak de ?
:mask::mask::mask:",9:24:30 AM,Friday March 26 2021
926,S farisi,"Membalas : pak, biarkan saja senyap :joy:
:+1:",9:23:48 AM,Friday March 26 2021
927,Virgaust,"Membalas : Photo
pak, biarkan saja senyap :joy:",9:18:29 AM,Friday March 26 2021
928,as s,"Membalas : Eric tohir effect ya ini
mungkin ya, skali2 kasih seneng retail lah :blush:",9:17:15 AM,Friday March 26 2021
929,Satimin Sejati,"Membalas : Saya malah mikirnya DJI ijo aja IHSG kita merah, apalagi DJI merah hmm IHSG ungu xixixi
Hahaha",9:17:00 AM,Friday March 26 2021
930,Fei,"Membalas : antm dorong ihsg :+1:
Eric tohir effect ya ini",9:16:03 AM,Friday March 26 2021
931,JSugiarto,,9:15:38 AM,Friday March 26 2021
932,Bu Nana,Same uda 450,9:15:32 AM,Friday March 26 2021
933,as s,antm dorong ihsg :+1:,9:15:24 AM,Friday March 26 2021
934,Fajar Oktavaria,saya jadi sayang dengan poems karna pengertian dan jaga perasaan saya @Virgaust @luckv02 :see_no_evil::see_no_evil:,9:15:22 AM,Friday March 26 2021
935,Jafar Sim,"Dmmx tudeii gaaeess chart sesuai jadwal lukisan
Gambar : blob:https://web.telegram.org/0e12d949-4c96-4a78-967d-543b6f5d1923",9:14:36 AM,Friday March 26 2021
936,Virgaust,"Membalas : Screenshot (972).png
pertahankan pak.
ini namanya aplikasi pengertian :joy:",9:13:04 AM,Friday March 26 2021
937,Fajar Oktavaria,"Membalas : dia jaga perasaan
saat market hijau langsung muncul lagi pak carik 🤣🤣",9:12:54 AM,Friday March 26 2021
938,hery,"Membalas : Screenshot (972).png
dia jaga perasaan",9:11:53 AM,Friday March 26 2021
939,Fajar Oktavaria,"Membalas : begitu ihsg merah, aplikasi Protrader saya langsung bug ga bisa liat indeks
",9:11:17 AM,Friday March 26 2021
940,Vivian,Mantoelll nih same,9:11:15 AM,Friday March 26 2021
941,Eddie,"Baru 10 menit open, BBCA udh dijual asing 50M, awalan yg buruk bagi IHSG :sob::sob:",9:10:44 AM,Friday March 26 2021
942,hery,"Membalas : tapiii...bursa lain merah ihsg pasti merah 🤪🤪
merah artinya berani!! :facepunch:",9:10:35 AM,Friday March 26 2021
943,rahmad,ijo lagi,9:10:32 AM,Friday March 26 2021
944,Mini Me,"Ada apa dengan IHSG sih, sedih. Rasanya kayak di ghosting :stuck_out_tongue_closed_eyes:",9:10:17 AM,Friday March 26 2021
945,Virgaust,"seengganya, IHSG tampil apa adanya koh. merah ya merah :joy: tidak membuat tersenyum diawal untuk disakiti kemudian :sob:",9:10:09 AM,Friday March 26 2021
946,Erich,bebaskan bencok :joy::joy::joy::joy: hanya dia yg bs lawan maker asing,9:09:47 AM,Friday March 26 2021
947,Faliq H,"Membalas : tapiii...bursa lain merah ihsg pasti merah 🤪🤪
bursa lain merah, IHSG HALT!",9:09:24 AM,Friday March 26 2021
948,Hendra Choo,ihsg memang top :+1::+1::+1: berani tampil beda..,9:08:57 AM,Friday March 26 2021
949,Fajar Oktavaria,"Membalas : tapiii...bursa lain merah ihsg pasti merah 🤪🤪
begitu ihsg merah, aplikasi Protrader saya langsung bug ga bisa liat indeks :joy::joy:",9:08:45 AM,Friday March 26 2021
950,Benhan,"Membalas : https://market.bisnis.com/read/20210308/192/1365014/clover-universal-tambah-kepemilikan-di-centratama-cent-jadi-4795-persen Ent
Kita udah bahas ini sejak minggu lalu... hehe seperti biasa berita keluar belakangan",9:08:32 AM,Friday March 26 2021
951,Erich,"Membalas : tapiii...bursa lain merah ihsg pasti merah 🤪🤪
namanya konsisten hu.. :joy::joy::weary:",9:06:34 AM,Friday March 26 2021
952,Atmadihardja VX,Bat bat babat babat ba bat,9:06:21 AM,Friday March 26 2021
953,Billy,"Membalas : bursa lain bole ijo...ihsg harus merahhhhhh
tapiii...bursa lain merah ihsg pasti merah 🤪🤪",9:05:57 AM,Friday March 26 2021
954,Aliong,"Cuma 5 menit aja tahannya, sering konsul ke dokter ini hrsnya ihsg",9:05:55 AM,Friday March 26 2021
955,Erich,bursa lain bole ijo...ihsg harus merahhhhhh,9:05:34 AM,Friday March 26 2021
956,Fadli,"Membalas : jgn fomo pak, belajar dari yg udah-udah
wkwkwk biar market yang ajarin pak baru paham pada",9:04:08 AM,Friday March 26 2021
957,Aho Lie,"Membalas : https://market.bisnis.com/read/20210308/192/1365014/clover-universal-tambah-kepemilikan-di-centratama-cent-jadi-4795-persen Ent
Yg bener 168 pak hargsnys itu tau beritsnys:pray::pray:",9:04:01 AM,Friday March 26 2021
958,Bapakne Naila,"Membalas : https://market.bisnis.com/read/20210308/192/1365014/clover-universal-tambah-kepemilikan-di-centratama-cent-jadi-4795-persen Ent
Dah kedetek bot


Berikut ini adalahsaham-saham yang terindikasi terjadi crossing( transaksi tutup sendiri ) di pasar Negosiasi pada tanggal 2021-02-24

CENT; done at:168; value:2006.44 B
BBCA; done at:33875; value:294.49 B
ASII; done at:5752; value:150.46 B
BBRI; done at:4790; value:74.92 B
*)TLKM; done at:3540; value:73.27 B
*)MDKA; done at:2750; value:26.00 B

Kode saham dengan tanda *) adalah konstituen Indeks Saham Syariah Indonesia (ISSI) .",9:04:01 AM,Friday March 26 2021
959,Erich,nyelem lg  🤪,9:03:21 AM,Friday March 26 2021
960,Fakhri Arsyan,"jgn fomo pak, belajar dari yg udah-udah",9:01:45 AM,Friday March 26 2021
961,Luky,"Membalas : https://market.bisnis.com/read/20210308/192/1365014/clover-universal-tambah-kepemilikan-di-centratama-cent-jadi-4795-persen Ent
168 pak, bukan 268",9:00:01 AM,Friday March 26 2021
962,Tejo Arum,Ijo royo toyooo,8:58:03 AM,Friday March 26 2021
963,Kirana L,"Membalas : Jd ingat film Capt Phillips :ship:
Kaya insight sahamnya bakal naik ya pak",8:57:27 AM,Friday March 26 2021
964,Bapakne Naila,"Membalas : Lumayan sih volume 4 hari terakhir. Tapi ya bisa jadi ada yg akumulasi minor. MG contohnya masuk sejak 15 Mar di ESSA
Biasakan ga liat kode broker, full chart saja. Biar besok ga kaget wkwkw
Liatin fase akum, reakum, markup, distr, markdown. Teorinya wyckof sama dow kepake lah besok hehe",8:57:22 AM,Friday March 26 2021
965,Tony Iskandar,"Gambar : blob:https://web.telegram.org/dd6d5018-19a2-46f6-b030-77d31b78803c
",8:52:38 AM,Friday March 26 2021
966,Fajar Oktavaria,"Membalas : Sido, sma emtk ga dibnting
kata dibanting kurang tepat, koreksi sehat menurut saya (sido dan hoki, kalo emtk dia koreksi bentaran lalu lanjut trennya)",8:52:31 AM,Friday March 26 2021
967,Jafar Sim,"Membalas : Lha.... Sama..... Saya jurusan IT tapinya 🤣🤣🤣
IT Jurusan orang pinter :smile: KA jurusan penampungan terakhir, dibuang sayang 🤣🤣",8:52:26 AM,Friday March 26 2021
968,hery,"Membalas : Jadi dalam artian, apabila kita jual saham tsb saat exdate. Maka saat reqdate kita tdk akan menerima split tersebut ya hu ?
bukan menerima pak. ex-date itu mulai diperdagangkan dengan nominal baru. cum date hari terakhir dengan nomimal lama. bukan dapat atau tidak dapat",8:52:24 AM,Friday March 26 2021
969,Rolando,"Membalas : Emang belum tentu sie, tapi melihat gelagat toko beras kemarin ditenggelamkan 7 hari 7 malam, makanya sedia pelampung kalau gak
masalahnya pak @sinisky ini salah kaprah soal SS, saya ndak ngomongin harga sahamnya akan naik atau turun ketika exdate.",8:50:29 AM,Friday March 26 2021
970,Petro,"Membalas : Emang belum tentu sie, tapi melihat gelagat toko beras kemarin ditenggelamkan 7 hari 7 malam, makanya sedia pelampung kalau gak
Sido, sma emtk ga dibnting",8:50:22 AM,Friday March 26 2021
971,Reny,"Membalas : Emang belum tentu sie, tapi melihat gelagat toko beras kemarin ditenggelamkan 7 hari 7 malam, makanya sedia pelampung kalau gak
Emtk engga.",8:49:48 AM,Friday March 26 2021
972,Fajri Maulan Furqan,"Membalas : CMIIW, harusnya kita untung dong ? Anggap saat SS kita beli di angka Rp. 940 x 10lot = Rp. 940.000, lalu naik hingga ke 1000 pa
Stock split beda sama deviden pak. Kalo mau dapet yang di split, stock nya ya harus di hold sampai hari perdagangan dengan nominal baru.

Mungkin bapak ngiranya kayak deviden ya yang dicatat di cum date trus tetep dapet deviden walau dijual",8:49:28 AM,Friday March 26 2021
973,Mbah Bedjo,"Membalas : bukan ARB, belum tentu itu. @C4lcio belum tentu juga pak. harga sahamnya dibagi pak, jika SS dengan rasio 1:3 misalnya, harga
Emang belum tentu sie, tapi melihat gelagat toko beras  kemarin ditenggelamkan 7 hari 7 malam, makanya sedia pelampung kalau gak bs berenang",8:48:58 AM,Friday March 26 2021
974,Andre Salim,"replace ""stock"" with everything include religion, politic, etc :+1:",8:48:52 AM,Friday March 26 2021
975,Rolando,"Membalas : Jadi dalam artian, apabila kita jual saham tsb saat exdate. Maka saat reqdate kita tdk akan menerima split tersebut ya hu ?
mana ada reqdate dalam SS",8:48:38 AM,Friday March 26 2021
976,Fajri Yusuf,"Jadi dalam artian, apabila kita jual saham tsb saat exdate. Maka saat reqdate kita tdk akan menerima split tersebut ya hu ?",8:48:09 AM,Friday March 26 2021
977,hery,"Membalas : Suhu-suhu sekalian, newbie mau tanya. Saya belum pernah rasain stocksplit. Misal emiten A ingin stocksplit dengan ratio 1:2. Ap
sudah dijawab oleh teman2 yah. jadi sesuai sebutannya, sahamnya jadi pecah. tadinya ada 10 lot jadi 20 lot, demikian juga harga nya, tadinya 100 jadi 50. ini seperti punya kue  dipotong saja. secara valuasi tetap sama.",8:47:15 AM,Friday March 26 2021
978,Jay Jay,"Membalas : 78 ya
:scream:",8:47:07 AM,Friday March 26 2021
979,Rolando,"Membalas : Arb pak
bukan ARB, belum tentu itu.

@C4lcio belum tentu juga pak.

harga sahamnya dibagi pak, jika SS dengan rasio 1:3 misalnya, harga sahamnya jadinya dibagi 3,
tapi lot yang dimiliki juga dikali 3,
semua terjadi ketika exdate, tidak ada proses lagi setelahnya.
hitungan2 bapak diatas itu ndak valid.",8:46:56 AM,Friday March 26 2021
980,Lenny,"Membalas : Lha.... Sama..... Saya jurusan IT tapinya 🤣🤣🤣
loh saya kira masih muda Bu Rui ini :grin:",8:46:54 AM,Friday March 26 2021
981,Stefanus Andries,"Membalas : Wihh sesama binusian, uda tua angkatan 99 🤣
Wah jaman kejayaannya The Entertainersnya Kevin Keegan ya? :grinning:",8:45:44 AM,Friday March 26 2021
982,Mbah Bedjo,"Membalas : tahu ndak apa yang terjadi di exdate ketika SS?
Ditenggelamkan, sedia pelampung kalau gk bisa berenang",8:45:35 AM,Friday March 26 2021
983,Dirga,"Membalas : saya smanya sekitaran sana tp ditolak sama binus :joy:
78 ya",8:44:43 AM,Friday March 26 2021
984,Bennnn,"Membalas : CMIIW, harusnya kita untung dong ? Anggap saat SS kita beli di angka Rp. 940 x 10lot = Rp. 940.000, lalu naik hingga ke 1000 pa
Bukan dapet om
Yg 10 lot 940 td jdi 20 lot 465",8:44:37 AM,Friday March 26 2021
985,Jay Jay,"Membalas : Lha.... Sama..... Saya jurusan IT tapinya 🤣🤣🤣
saya smanya sekitaran sana tp ditolak sama binus :joy:",8:44:33 AM,Friday March 26 2021
986,Fajri Yusuf,"Membalas : tahu ndak apa yang terjadi di exdate ketika SS?
Arb pak",8:44:28 AM,Friday March 26 2021
987,Aliong,"Membalas : CMIIW, harusnya kita untung dong ? Anggap saat SS kita beli di angka Rp. 940 x 10lot = Rp. 940.000, lalu naik hingga ke 1000 pa
Bukan gitu om, ss ga dapat saham baru lg, harga sama lot saham aja yg berubah sesuai rationya",8:44:28 AM,Friday March 26 2021
988,Rolando,"Membalas : CMIIW, harusnya kita untung dong ? Anggap saat SS kita beli di angka Rp. 940 x 10lot = Rp. 940.000, lalu naik hingga ke 1000 pa
tahu ndak apa yang terjadi di exdate ketika SS?",8:44:18 AM,Friday March 26 2021
989,Arief,"Membalas : Photo
Alhamdulillah..",8:42:32 AM,Friday March 26 2021
990,Fajri Yusuf,"Membalas : tapi harga tinggal setengahnya jadi secara total nilainya sama
CMIIW, harusnya kita untung dong ? 
Anggap saat SS kita beli di angka Rp. 940 x 10lot = Rp. 940.000, lalu naik hingga ke 1000 pada closing cumdate. 

Keesokan harinya saat exdate ARB, sehingga turun ke Rp. 930x10lot = Rp. 930.000 dan kebetulan seluruh lot kita terjual pada saat itu jadi saya merugi Rp.10.000. 

Lalu saya akan dapat 20 lot cuma-cuma saat reqdate ? Yang mana kalau kita jual 20 lot di saat SS = 20 lot x 465 = Rp. 930.000",8:41:54 AM,Friday March 26 2021
991,ferryfernando :eggplant: #CUANforLIFE,"Membalas : Photo
Somalia",8:41:51 AM,Friday March 26 2021
992,mY,"Membalas : Kalau ada puluhan ribu lot keluar dari sekuritas XX di SSMS ya saya CL berarti.
Sekuritas SP ya pak de ?",8:41:50 AM,Friday March 26 2021
993,Benhan,"Membalas : Lha.... Sama..... Saya jurusan IT tapinya 🤣🤣🤣
Pak Jafar ternyata ga tua2 amat ya... haha baca postingnya saya bayangin umur 60-an, ternyata segenerasi :grin::v:",8:41:37 AM,Friday March 26 2021
994,Rui :rocket:🛩:speedboat::dancer:🏽,Lha.... Sama..... Saya jurusan IT tapinya 🤣🤣🤣,8:40:20 AM,Friday March 26 2021
995,Benhan,"How Stocks are Sold

“A good business man advertises his goods and that is what the manipulators do. When they wish to distribute stocks and get them into the hands of the public, they use the newspapers in every way possible to advertise the stock. Their fluctuations are given wide publicity and everything possible is done to attract the public.
It requires wide fluctuations and activity to entice the public to take a hand. 

They may pay very little attention
to a stock selling around 40 when it is only fluctuating 5 or 6 points in three or four months, but when this same stock reaches 150 and begins to fluctuate 5 and 10 points each day, everybody talks about it. They see great opportunities for making big profits and begin to trade in it. The result is that the wide publicity and advertising induces the public to buy all the stock at a high price. Then the decline starts. They hold on and hope, and nothing much is said about it until the stock gets near the bottom, when all the bad news comes out and everybody talks about it.”",8:39:59 AM,Friday March 26 2021
996,Erich,"Membalas : https://www.cnbcindonesia.com/market/20210326073918-17-232977/catat-erick-umumkan-indonesia-battery-corporation-sore-ini
sell on news?? makin ancur dunk si TIA itu :see_no_evil:",8:38:57 AM,Friday March 26 2021
997,Bapakne Naila,"Membalas : Karena masih distribusi. Ini sama dengan SAME juga
Kalo saya sih ngira masih reakum lagi, bikin flag. Belum ada selling climaxnya, volume turun kmaren juga rendah",8:38:57 AM,Friday March 26 2021
998,Irwan Hartono 郑钊源,Gambar : blob:https://web.telegram.org/64574293-dc06-4a04-b67b-5fde901cc1da,8:36:42 AM,Friday March 26 2021
999,Meneer Greg,"Membalas : a person is not wrong, until he is proven wrong but... a person can be dead wrong but still believe he/she is right ...
U are dead right sir :grin::+1:",8:35:41 AM,Friday March 26 2021
1000,glenn .,Gambar : blob:https://web.telegram.org/c9d8afd1-7e63-4a89-9631-f3e96efba9ee,8:34:35 AM,Friday March 26 2021
1001,Salim,Info tentang ri brms dong suhu:pray:🏼,8:34:26 AM,Friday March 26 2021
1002,Benhan,"Membalas : mantap, 2 hari ini harga dijaga sih padahal merah padam IHSG
Karena masih distribusi. Ini sama dengan SAME juga",8:33:56 AM,Friday March 26 2021
1003,Soebianto,"Membalas : Market quote: You are right, until proven wrong!
a person is not wrong, until he is proven wrong
but...
a person can be dead wrong but still believe he/she is right ...",8:33:55 AM,Friday March 26 2021
1004,Lina,"Membalas : Suhu-suhu sekalian, newbie mau tanya. Saya belum pernah rasain stocksplit. Misal emiten A ingin stocksplit dengan ratio 1:2. Ap
tapi harga tinggal setengahnya jadi secara total nilainya sama",8:33:54 AM,Friday March 26 2021
1005,Erich,"Membalas : deket somalia, dihijjack ga ya
harusnya ga senekad itu mereka buat cari panggung pak...perhatian sluruh dunia lg di suez soalnya..container mandek sana smua",8:32:55 AM,Friday March 26 2021
1006,Budi Ginanjar,Gambar : blob:https://web.telegram.org/94472034-c5f6-45e8-b4ba-1b1dbdd24be3,8:32:52 AM,Friday March 26 2021
1007,Fajri Yusuf,"Suhu-suhu sekalian, newbie mau tanya. Saya belum pernah rasain stocksplit. Misal emiten A ingin stocksplit dengan ratio 1:2.

Apakah kalo saya beli 10 lot saham saat cumdate SS, lalu saya jual pas exdate SS, saya akan tetap mendapat 20 lot saham stocksplit saat REQDATE ? @luckv02 @hmasori @RuiAuxilia mohon pencerahannya :pray:",8:32:39 AM,Friday March 26 2021
1008,rahmad,"Membalas : Dinaikkin donk biar ritel tertarik beli. Dibuat kayak anak tangga sampai distribusinya habis... bisa lama ini kalau barangnya ba
mantap, 2 hari ini harga dijaga sih padahal merah padam IHSG",8:32:15 AM,Friday March 26 2021
1009,Bapakne Naila,"Membalas : Dinaikkin donk biar ritel tertarik beli. Dibuat kayak anak tangga sampai distribusinya habis... bisa lama ini kalau barangnya ba
Coba chart dulu, bisa ditrawang2 ga",8:32:11 AM,Friday March 26 2021
1010,Meneer Greg,"Membalas : Should be wise at the current condition of the market? I mean Mark meenermini just wrote a single notice that it may be only a s
Market quote:

You are right, until proven wrong!",8:31:45 AM,Friday March 26 2021
